ch1,ch2
100,924
260,364
368,-284
-32,96
-248,-672
20,-132
-20,376
620,-160
-388,-8
228,-404
248,-260
-288,484
784,-148
352,-16
24,-116
-240,740
-24,-372
-20,112
380,-28
240,-268
240,612
248,-284
-524,-284
272,-144
-120,-648
-260,-12
404,-232
20,372
384,276
376,232
612,-664
112,-656
-392,-408
368,-20
1012,652
-156,4
352,100
4,-16
228,-252
-132,-276
-288,-124
104,24
624,-396
228,116
-256,100
608,-28
356,124
396,-792
232,-288
-284,364
1012,624
96,-388
244,532
0,484
368,100
484,500
-16,-240
-396,-668
-132,-364
404,104
-544,-144
892,-780
644,-268
-120,-264
-408,248
352,-24
664,-132
-528,-152
-16,-280
632,492
636,-120
112,-416
96,-148
232,-28
376,500
-140,-636
-356,-792
-392,236
-252,412
632,372
884,116
-276,-12
-8,20
96,236
-364,480
992,-244
-368,-524
356,-644
240,248
-12,624
148,-500
408,-384
-12,636
372,100
656,-360
-524,-288
124,-380
28,628
108,376
400,120
-28,-140
104,644
1052,352
612,-104
236,140
276,-1012
-156,-28
496,-536
104,-896
-16,116
-28,-12
4,-132
244,372
-116,-156
152,-24
248,-288
-28,-16
244,244
224,-268
252,628
764,352
-20,-756
-160,-916
508,-228
-388,104
484,108
280,-136
116,16
-124,136
360,112
276,624
228,628
-16,-144
492,-276
-368,228
-288,-16
368,268
360,240
368,-416
-640,-28
-12,148
224,-16
224,-780
-32,-520
-544,-284
496,-372
116,228
1120,364
4,252
400,-128
1124,500
-160,-24
252,-280
-20,1000
612,-256
372,364
-156,-532
-520,-276
480,-28
228,-660
-116,-140
256,-520
104,-156
356,-20
120,-516
108,100
888,236
-240,-20
240,-16
96,884
228,-236
876,-128
-408,-8
-124,-264
-104,-404
152,-140
-144,-132
244,-780
-28,248
368,776
500,256
352,-488
104,-16
124,488
112,360
268,524
228,404
-20,-540
-32,-268
228,-260
-12,-404
392,-284
-120,132
408,116
612,-532
124,248
144,372
-496,-372
-140,484
740,128
280,112
-20,252
280,0
100,-120
376,136
120,380
96,-364
248,-776
108,-520
-412,-396
360,-108
-376,-144
96,240
1016,616
-28,508
-112,488
0,144
124,380
4,236
760,108
480,240
612,-116
-264,-404
-652,-900
248,-16
-268,-644
264,-284
372,-124
244,-152
132,-288
-260,-20
640,500
400,132
228,536
132,624
-152,244
516,-4
500,-4
-532,108
228,-12
148,-628
284,-404
-648,124
248,-8
480,-412
-260,-132
372,-252
112,240
868,240
112,-416
236,532
608,232
-532,-404
100,-272
360,16
124,-120
-640,-648
480,-148
148,492
-32,-540
376,-144
376,224
240,16
-8,-28
264,4
-144,20
-404,-8
484,484
120,364
224,224
488,-876
124,-284
-664,96
752,4
112,-276
492,-156
904,368
-524,-100
120,356
612,252
380,-288
8,284
-20,-28
868,364
-160,244
368,360
4,364
28,-920
152,-140
-160,-140
236,-372
-132,360
772,-644
-24,352
640,-416
368,-276
-148,744
248,484
144,-156
488,500
132,628
412,-8
284,364
-756,-160
-380,-148
368,-668
608,-904
-788,-152
376,156
104,-132
-28,116
16,-28
-32,-520
488,-128
240,96
248,-116
-500,480
888,500
400,156
100,248
244,-412
-772,-540
-148,-152
124,120
508,156
20,-12
488,-764
-112,20
624,492
388,-144
-140,96
-120,116
1528,-520
8,-268
-408,372
624,-152
12,116
-28,24
-160,4
496,-652
-364,356
112,-412
-664,-104
864,524
876,100
-272,-236
-8,252
104,124
240,480
992,252
484,-20
-484,0
-284,-900
-388,-288
244,-260
240,-116
240,-132
492,248
384,-116
-408,-288
-368,380
-264,-276
108,284
884,148
116,100
760,380
492,352
-8,-148
-144,-536
-244,500
1136,764
224,-500
-356,-1164
-144,-412
260,100
376,-140
-396,372
608,-644
-276,268
636,108
492,-32
108,112
636,128
-524,488
632,356
116,4
100,-412
272,260
-32,-152
252,-524
-8,-148
8,-484
376,760
272,-116
112,-152
236,384
-24,620
-24,644
-132,-252
1248,-280
-388,-132
-872,480
748,260
360,-1128
500,-120
-152,484
612,-32
-268,-396
4,-756
892,-136
-284,-388
352,-4
-4,540
-144,240
924,636
120,368
240,104
488,-108
536,-788
-236,152
484,-272
-268,-132
-620,-140
864,-388
-140,252
-144,-404
112,-252
528,-28
504,372
660,632
228,-228
-392,364
752,628
-268,244
352,500
108,124
124,-516
508,608
-264,280
96,-272
-4,-620
356,-284
608,236
-136,-356
-668,260
1148,224
760,-12
-520,356
480,-516
-516,480
248,-148
244,-660
-152,-276
524,100
244,124
-136,-924
128,-288
352,496
-12,-260
-368,656
620,740
-16,228
480,540
144,-408
-20,-20
252,-12
364,-152
240,-128
912,-544
-876,-276
-276,-388
500,-136
-28,108
608,96
116,-412
144,-8
280,356
120,480
-20,104
-20,488
-132,376
484,-148
648,396
-260,228
520,-380
240,-648
512,-28
-232,-372
0,-20
132,244
736,-656
-156,-160
-640,124
1016,-144
-156,136
20,128
272,876
608,624
372,-540
-32,-156
-104,628
-4,-160
-28,-740
16,-20
632,-256
256,-400
136,-100
632,-540
-668,248
636,-160
248,112
-416,508
500,96
-416,612
508,112
360,-148
108,240
356,608
380,-248
224,-124
-148,-24
120,-128
372,-128
-512,-156
380,524
884,100
240,-668
-648,240
492,756
744,-660
-544,128
784,364
360,496
364,-668
284,-1036
-528,240
760,224
108,-504
-288,-148
244,-28
-380,-136
772,124
620,-4
108,408
-28,-868
-32,-524
4,788
224,100
352,-4
-280,252
-416,12
872,244
480,-668
-408,488
408,764
1004,20
-152,-240
-236,-656
372,352
-144,-248
652,-512
412,120
248,408
-800,492
124,-284
404,-32
108,-632
244,244
-160,232
376,-16
872,-24
-152,-388
-272,380
880,-504
100,-264
-668,100
504,112
364,536
-24,888
128,8
132,120
256,-12
496,380
1140,-796
-260,-280
496,-156
-664,-1280
-8,380
364,372
12,28
880,104
-232,-408
-32,612
356,-4
244,-12
376,528
-4,-508
748,412
616,372
360,-412
-20,-120
244,-888
276,376
112,764
632,-372
268,-228
