ch1,ch2
16,-260
496,120
-644,-664
-280,-404
408,772
636,368
-156,-520
-152,-524
-108,248
-12,752
368,360
768,256
-244,236
-144,100
624,-408
232,-280
-32,776
636,236
132,-20
20,-240
636,-532
132,-264
152,-236
-388,-24
736,-612
-488,240
396,364
144,-540
112,224
508,788
244,-532
-160,-380
368,240
240,-160
96,-260
352,116
-776,-404
-272,112
616,252
-104,-288
16,-28
412,-112
360,612
-160,-524
-152,-100
120,-396
796,100
96,500
908,-276
-900,376
236,232
1000,-148
-404,-672
116,252
392,96
104,740
224,-412
-108,-28
-544,-540
772,-376
484,764
-376,-744
608,-272
400,-160
104,-32
1016,-156
-1132,-132
916,-144
108,-232
-140,368
744,-536
152,-404
-16,1384
408,-280
-132,-12
-28,-500
236,-280
0,244
1012,-652
-124,104
-156,-756
-112,104
224,228
480,-280
-280,112
236,264
492,612
244,508
284,-880
-508,-20
-268,488
908,-904
-528,248
1004,1120
224,-644
-244,-408
480,744
376,-656
480,-148
224,-32
-268,-152
916,484
-148,-372
636,-12
488,-272
-516,376
756,236
136,-416
4,136
236,-284
96,268
-12,-252
-128,-260
380,-16
108,120
-156,-364
228,-28
496,632
280,-888
116,-796
108,868
752,260
244,-396
-24,-160
500,-416
-136,660
352,-100
352,96
0,224
100,-632
-152,28
-280,252
864,380
608,-16
-160,660
228,284
252,-4
500,-640
-380,616
-268,-132
132,-284
504,252
232,228
132,148
-272,-148
736,-388
496,-152
-284,-8
892,232
-28,-620
-24,368
1180,-12
-392,-280
112,380
380,-24
-284,136
776,520
496,-32
-260,24
-268,20
636,-268
508,-264
-4,248
364,248
-268,392
408,740
624,-624
-32,-528
116,240
612,280
768,-160
-636,360
248,20
884,-156
-272,512
-260,128
268,664
508,108
-132,-284
-4,-372
868,-400
-664,-4
-104,-536
740,228
-16,-100
-412,-288
496,224
28,-28
480,148
508,-140
-508,-136
652,504
276,-392
-148,492
8,236
276,-396
240,-244
232,-4
-276,4
368,-364
-108,240
-16,236
224,-260
112,364
1008,-532
-136,-20
16,156
-4,248
608,-28
796,232
-396,-388
132,876
132,368
244,-640
-104,-32
764,-796
96,-356
-512,-4
624,-108
228,-400
-408,-408
624,-28
-228,-284
-160,236
756,-492
236,-148
-32,-616
-16,-8
120,624
608,628
1396,-144
-4,-664
-288,904
480,-528
-228,116
-156,240
-28,-484
372,284
624,-408
504,236
112,140
100,-272
360,232
636,-408
-516,-660
-148,-12
924,-516
104,-412
532,4
-384,484
512,-24
508,-544
-516,-544
360,-1148
-280,-116
248,876
512,-396
100,-8
388,-372
-408,352
1136,484
232,-400
-136,-756
1012,-288
24,412
268,-152
